transaction_id,product_id,customer_id,transaction_date,online_order,list_price,standard_cost
9824,25,3111,155,1,1415.01,1259.36
9825,35,959,284,0,1240.31,795.1
9826,52,1255,7,1,290.62,215.14
9827,98,946,63,1,1636.9,44.71
9828,67,2783,17,1,1810.0,1610.9
9829,24,3176,265,1,544.05,376.84
9830,18,3355,147,0,1362.99,57.74
9831,15,3244,68,0,1555.58,818.01
9832,91,3410,291,1,586.45,521.94
9833,26,1818,49,0,1842.92,1105.75
9834,16,2070,316,1,1311.44,1167.18
9835,90,1879,213,0,774.53,464.72
9836,93,953,235,1,2005.66,1203.4
9837,95,619,260,1,590.26,525.33
9838,25,1682,158,0,1415.01,1259.36
9839,42,3451,262,0,12.01,7.21
9840,18,1850,330,1,1362.99,57.74
9841,13,2430,199,0,1057.51,154.4
9842,12,2405,173,0,71.16,56.93
9843,54,2194,355,1,478.16,298.72
9844,69,131,282,1,1777.8,820.78
9845,40,1764,332,0,1458.17,874.9
9846,100,1493,42,0,1061.56,733.58
9847,71,2548,167,0,575.27,431.45
9848,51,2654,289,1,792.9,594.68
9849,89,1782,140,1,1228.07,400.91
9850,55,211,15,0,1024.66,614.8
9851,76,1555,36,0,1274.93,764.96
9852,50,879,213,1,958.74,748.9
9853,90,933,162,1,774.53,464.72
9854,22,229,279,1,1403.5,954.82
9855,16,2441,62,0,1311.44,1167.18
9856,40,487,189,0,1458.17,874.9
9857,19,1852,249,0,1469.44,596.55
9858,64,1139,189,0,945.04,507.58
9859,15,1224,340,0,1555.58,818.01
9860,19,181,94,0,1469.44,596.55
9861,100,2604,50,0,1061.56,733.58
9862,74,2657,154,1,1807.45,778.69
9863,19,1691,200,1,1469.44,596.55
9864,82,779,29,1,230.91,173.18
9865,77,1070,73,0,1890.39,260.14
9866,95,677,150,1,590.26,525.33
9867,22,1971,84,1,1403.5,954.82
9868,22,1009,323,0,1403.5,954.82
9869,49,1896,120,1,1179.0,707.4
9870,25,1353,73,0,1415.01,1259.36
9871,32,1585,322,0,1151.96,649.49
9872,18,2940,344,1,1362.99,57.74
9873,24,808,179,1,544.05,376.84
9874,23,37,38,0,1720.7,1531.42
9875,11,3063,333,1,574.64,459.71
9876,8,2276,16,0,1292.84,13.44
9877,3,1559,46,1,1793.43,248.82
9878,98,2726,356,1,1636.9,44.71
9879,30,2141,9,0,1894.19,598.76
9880,73,1146,24,0,1065.03,230.09
9881,15,974,178,1,1555.58,818.01
9882,35,3363,106,1,1240.31,795.1
9883,62,1453,212,1,1992.93,762.63
9884,103,3376,128,1,543.39,407.54
9885,55,3150,202,1,1024.66,614.8
9886,33,3131,162,0,235.63,125.07
9887,36,1249,99,0,1635.3,993.66
9888,49,2238,221,1,1179.0,707.4
9889,80,286,168,0,1386.84,1234.29
9890,37,237,283,1,227.88,136.73
9891,2,1866,339,0,2091.47,388.92
9892,43,2740,189,1,1216.14,1082.36
9893,66,1596,316,1,1873.97,863.95
9894,38,684,251,1,363.01,290.41
9895,26,1307,133,1,1842.92,1105.75
9896,39,3133,91,0,100.35,75.26
9897,20,2308,87,1,360.4,270.3
9898,34,3136,279,1,642.7,211.37
9899,13,397,222,1,1057.51,154.4
9900,71,1465,248,1,575.27,431.45
9901,9,1037,86,0,1071.23,380.74
9902,93,2183,363,1,2005.66,1203.4
9903,88,1293,157,1,1036.59,206.35
9904,64,1922,111,1,945.04,507.58
9905,79,2102,289,1,416.98,312.74
9906,15,3384,190,0,1555.58,818.01
9907,89,2322,98,1,1228.07,400.91
9908,4,1654,102,1,1198.46,381.1
9909,49,1393,167,1,1179.0,707.4
9910,12,2680,280,1,71.16,56.93
9911,81,1303,360,1,742.54,667.4
9912,67,1932,96,1,1810.0,1610.9
9913,42,3021,28,0,12.01,7.21
9914,2,3350,264,0,2091.47,388.92
9915,85,2857,269,1,1466.68,363.25
9916,1,3143,251,0,71.49,53.62
9917,46,3261,269,1,912.52,141.4
9918,11,610,29,0,574.64,459.71
9919,64,337,134,0,945.04,507.58
9920,1,1744,38,0,71.49,53.62
9921,10,2125,316,0,1231.15,161.6
9922,71,1463,359,1,575.27,431.45
9923,6,3388,54,1,1538.99,829.65
9924,41,2237,220,0,1977.36,1759.85
9925,54,917,180,0,478.16,298.72
9926,33,1086,201,0,235.63,125.07
9927,19,1408,121,1,1469.44,596.55
9928,45,955,349,1,183.86,137.9
9929,40,799,121,1,1458.17,874.9
9930,7,1279,147,1,60.34,45.26
9931,87,185,164,1,202.62,151.96
9932,1,1489,158,0,71.49,53.62
9933,11,549,245,1,574.64,459.71
9934,6,2339,260,2,1538.99,829.65
9935,45,362,196,0,183.86,137.9
9936,28,2319,5,0,2083.94,675.03
9937,50,508,78,1,958.74,748.9
9938,36,2111,228,0,1635.3,993.66
9939,99,2775,208,1,1280.28,829.51
9940,47,2072,282,1,175.89,131.92
9941,92,893,3,0,1762.96,950.52
9942,15,724,69,0,1555.58,818.01
9943,89,426,223,1,1228.07,400.91
9944,26,773,276,0,1842.92,1105.75
9945,78,514,196,0,980.37,234.43
9946,78,720,54,1,980.37,234.43
9947,25,1378,316,1,1415.01,1259.36
9948,3,1322,155,0,1793.43,248.82
9949,72,1730,142,1,1172.78,1043.77
9950,33,1959,183,1,235.63,125.07
9951,87,149,235,0,202.62,151.96
9952,23,2459,347,0,1720.7,1531.42
9953,33,2686,291,0,235.63,125.07
9954,103,2803,114,0,543.39,407.54
9955,50,3474,14,1,958.74,748.9
9956,72,2254,16,1,1172.78,1043.77
9957,28,3217,147,0,2083.94,675.03
9958,19,889,157,1,1469.44,596.55
9959,92,594,302,1,1762.96,950.52
9960,18,2064,126,0,1362.99,57.74
9961,47,2845,23,1,175.89,131.92
9962,19,765,175,0,1469.44,596.55
9963,88,1528,283,0,1036.59,206.35
9964,6,1004,247,1,1538.99,829.65
9965,34,1260,134,1,642.7,211.37
9966,45,863,138,0,183.86,137.9
9967,20,2439,98,0,360.4,270.3
9968,29,1123,128,0,1289.85,74.51
9969,94,2981,290,2,1483.2,99.59
9970,61,2088,131,1,495.72,297.43
9971,100,1229,274,0,1061.56,733.58
9972,87,1637,33,0,202.62,151.96
9973,28,2617,116,0,2083.94,675.03
9974,56,1346,41,0,1945.43,333.18
9975,38,1469,176,1,363.01,290.41
9976,45,2813,42,0,183.86,137.9
9977,38,837,183,0,363.01,290.41
9978,25,318,338,0,1415.01,1259.36
9979,2,3470,185,1,2091.47,388.92
9980,82,1090,74,0,230.91,173.18
9981,52,2309,72,1,290.62,215.14
9982,25,2916,309,0,1415.01,1259.36
9983,83,353,17,0,688.63,612.88
9984,17,582,297,1,499.53,388.72
9985,39,192,308,0,100.35,75.26
9986,53,3389,118,1,752.64,205.36
9987,45,2565,188,0,183.86,137.9
9988,2,853,237,1,2091.47,388.92
9989,88,1852,210,1,1036.59,206.35
9990,40,1088,105,1,1458.17,874.9
9991,72,851,9,1,1172.78,1043.77
9992,42,874,218,1,12.01,7.21
9993,68,1267,316,1,1775.81,1580.47
9994,60,3455,250,1,1148.64,689.18
9995,44,2123,309,0,1129.13,677.48
9996,64,1457,238,2,945.04,507.58
9997,32,2268,313,1,1151.96,649.49
9998,47,3046,238,0,175.89,131.92
9999,78,165,92,1,980.37,234.43
10000,22,97,226,0,1403.5,954.82
10001,8,2782,184,1,1292.84,13.44
10002,194,219,141,0,1759.3,2.0
10003,53,467,118,1,752.64,205.36
10004,22,2963,23,0,1403.5,954.82
10005,104,432,175,1,1227.34,770.89
10006,78,573,307,1,980.37,234.43
10007,22,2219,178,0,1403.5,954.82
10008,95,3381,354,1,590.26,525.33
10009,19,2225,108,1,1469.44,596.55
10010,68,3049,326,1,1775.81,1580.47
10011,77,2865,237,1,1890.39,260.14
10012,4,485,278,1,1198.46,381.1
10013,13,2479,307,0,1057.51,154.4
10014,94,1043,99,1,1483.2,99.59
10015,53,1519,223,0,752.64,205.36
10016,79,42,198,0,416.98,312.74
10017,46,770,47,0,912.52,141.4
10018,30,844,137,0,1894.19,598.76
10019,52,499,330,0,290.62,215.14
10020,35,1241,254,0,1240.31,795.1
10021,40,2079,153,1,1458.17,874.9
10022,61,1737,193,1,495.72,297.43
10023,64,1792,287,0,945.04,507.58
10024,83,2304,361,0,688.63,612.88
10025,30,1890,271,0,1894.19,598.76
10026,72,117,48,0,1172.78,1043.77
10027,2,1628,341,0,2091.47,388.92
10028,15,2733,170,0,1555.58,818.01
10029,95,3468,187,2,590.26,525.33
10030,91,2914,57,1,586.45,521.94
10031,15,1912,76,0,1555.58,818.01
10032,8,688,169,0,1292.84,13.44
10033,31,887,313,1,1163.89,589.27
10034,78,2942,364,1,980.37,234.43
10035,84,1187,11,2,748.17,448.9
10036,39,1566,187,0,100.35,75.26
10037,77,235,91,0,1890.39,260.14
10038,65,2746,323,0,358.39,215.03
10039,73,191,307,0,1065.03,230.09
10040,55,3344,183,0,1024.66,614.8
10041,90,491,287,0,774.53,464.72
10042,12,1694,131,1,71.16,56.93
10043,44,2836,235,0,1129.13,677.48
10044,48,2932,331,1,1073.07,933.84
10045,195,1944,269,1,330.91,2.0
10046,87,2697,26,1,202.62,151.96
10047,24,687,25,1,544.05,376.84
10048,57,1763,52,0,441.49,84.99
10049,52,1003,230,1,290.62,215.14
10050,97,420,157,0,1577.53,826.51
10051,60,164,141,1,1148.64,689.18
10052,25,2307,293,0,1415.01,1259.36
10053,30,848,266,1,1894.19,598.76
10054,49,309,302,0,1179.0,707.4
10055,21,1238,324,0,642.31,513.85
10056,52,478,360,1,290.62,215.14
10057,3,2875,38,1,1793.43,248.82
10058,94,1290,250,0,1483.2,99.59
10059,64,417,65,0,945.04,507.58
10060,25,1770,59,0,1415.01,1259.36
10061,11,747,74,0,574.64,459.71
10062,31,1936,290,0,1163.89,589.27
10063,46,53,221,0,912.52,141.4
10064,5,2046,229,1,1765.3,709.48
10065,22,1003,11,1,1403.5,954.82
10066,103,908,11,0,543.39,407.54
10067,35,1868,259,0,1240.31,795.1
10068,76,924,110,0,1274.93,764.96
10069,6,2489,79,1,1538.99,829.65
10070,45,1766,177,1,183.86,137.9
10071,72,3423,299,1,1172.78,1043.77
10072,66,725,141,1,1873.97,863.95
10073,89,3072,120,0,1228.07,400.91
10074,32,2396,65,2,1151.96,649.49
10075,36,3212,271,1,1635.3,993.66
10076,23,2164,303,1,1720.7,1531.42
10077,1,441,1,1,71.49,53.62
10078,6,1140,141,1,1538.99,829.65
10079,93,2808,189,0,2005.66,1203.4
10080,73,2847,207,0,1065.03,230.09
10081,74,2826,275,0,1807.45,778.69
10082,41,1177,201,0,1977.36,1759.85
10083,13,2022,59,1,1057.51,154.4
10084,2,3379,1,0,2091.47,388.92
10085,47,662,247,1,175.89,131.92
10086,74,1783,304,1,1807.45,778.69
10087,49,886,130,0,1179.0,707.4
10088,27,1021,264,0,1769.64,108.76
10089,77,387,300,0,1890.39,260.14
10090,13,835,107,1,1057.51,154.4
10091,50,3363,296,1,958.74,748.9
10092,29,1525,158,0,1289.85,74.51
10093,83,3238,359,1,688.63,612.88
10094,71,1423,170,0,575.27,431.45
10095,65,398,68,2,358.39,215.03
10096,21,2161,319,0,642.31,513.85
10097,3,381,2,1,1793.43,248.82
10098,96,581,340,0,1703.52,1516.13
10099,52,886,40,0,290.62,215.14
10100,28,2425,270,0,2083.94,675.03
10101,49,3163,251,1,1179.0,707.4
10102,7,3264,101,0,60.34,45.26
10103,51,561,358,0,792.9,594.68
10104,45,1923,265,1,183.86,137.9
10105,103,2340,296,1,543.39,407.54
10106,72,1309,21,1,1172.78,1043.77
10107,73,2839,167,0,1065.03,230.09
10108,9,2502,29,1,1071.23,380.74
10109,14,453,312,0,1661.92,1479.11
10110,59,1154,29,0,569.56,528.43
10111,81,809,1,0,742.54,667.4
10112,31,3206,125,1,1163.89,589.27
10113,53,1250,78,0,752.64,205.36
10114,50,2241,214,1,958.74,748.9
10115,14,1623,259,0,1661.92,1479.11
10116,2,3215,132,0,2091.47,388.92
10117,9,2386,57,0,1071.23,380.74
10118,104,70,136,0,1227.34,770.89
10119,97,1528,195,1,1577.53,826.51
10120,80,3427,135,0,1386.84,1234.29
10121,64,554,97,1,945.04,507.58
10122,2,112,283,1,2091.47,388.92
10123,62,1853,294,1,1992.93,762.63
10124,103,1787,153,0,543.39,407.54
10125,98,2497,213,1,1636.9,44.71
10126,49,1665,303,0,1179.0,707.4
10127,72,2362,64,0,1172.78,1043.77
10128,72,275,257,1,1172.78,1043.77
10129,13,40,7,0,1057.51,154.4
10130,73,1947,20,1,1065.03,230.09
10131,81,1181,196,0,742.54,667.4
10132,78,3174,19,1,980.37,234.43
10133,42,2823,207,0,12.01,7.21
10134,42,2570,111,1,12.01,7.21
10135,93,733,217,1,2005.66,1203.4
10136,36,1636,203,0,1635.3,993.66
10137,74,1043,75,0,1807.45,778.69
10138,26,3202,286,0,1842.92,1105.75
10139,23,3249,184,2,1720.7,1531.42
10140,82,1355,43,0,230.91,173.18
10141,5,3395,35,0,1765.3,709.48
10142,97,2023,54,0,1577.53,826.51
10143,60,2672,54,1,1148.64,689.18
10144,19,671,218,0,1469.44,596.55
10145,60,1237,327,0,1148.64,689.18
10146,61,495,339,0,495.72,297.43
10147,51,305,95,0,792.9,594.68
10148,62,3145,54,1,1992.93,762.63
10149,27,1332,45,1,1769.64,108.76
10150,70,1641,151,0,795.34,101.58
10151,54,2202,189,0,478.16,298.72
10152,61,737,183,1,495.72,297.43
10153,8,2912,324,0,1292.84,13.44
10154,65,1388,347,1,358.39,215.03
10155,61,2382,31,0,495.72,297.43
10156,61,844,353,0,495.72,297.43
10157,53,3109,184,0,752.64,205.36
10158,1,1890,99,1,71.49,53.62
10159,57,1274,258,1,441.49,84.99
10160,13,603,88,0,1057.51,154.4
10161,13,2879,323,1,1057.51,154.4
10162,95,64,342,1,590.26,525.33
10163,91,2887,37,1,586.45,521.94
10164,62,1014,65,0,1992.93,762.63
10165,42,633,341,1,12.01,7.21
10166,27,596,60,0,1769.64,108.76
10167,1,597,335,1,71.49,53.62
10168,100,1430,198,0,1061.56,733.58
10169,48,949,205,1,1073.07,933.84
10170,18,3403,183,0,1362.99,57.74
10171,95,1261,283,1,590.26,525.33
10172,60,3044,353,1,1148.64,689.18
10173,4,1129,98,0,1198.46,381.1
10174,33,2246,159,0,235.63,125.07
10175,97,980,75,0,1577.53,826.51
10176,89,989,66,2,1228.07,400.91
10177,73,3453,8,0,1065.03,230.09
10178,43,2970,115,1,1216.14,1082.36
10179,4,793,101,1,1198.46,381.1
10180,22,2894,156,1,1403.5,954.82
10181,12,3305,100,1,71.16,56.93
10182,41,576,27,1,1977.36,1759.85
10183,32,361,269,0,1151.96,649.49
10184,97,3298,7,0,1577.53,826.51
10185,46,3338,169,2,912.52,141.4
10186,98,119,167,1,1636.9,44.71
10187,79,3207,16,1,416.98,312.74
10188,32,1682,289,1,1151.96,649.49
10189,59,1237,101,0,569.56,528.43
10190,100,3333,329,1,1061.56,733.58
10191,39,1579,333,1,100.35,75.26
10192,42,1370,51,1,12.01,7.21
10193,33,2705,287,1,235.63,125.07
10194,79,1866,264,1,416.98,312.74
10195,31,183,244,0,1163.89,589.27
10196,103,1219,117,1,543.39,407.54
10197,15,2874,44,1,1555.58,818.01
10198,22,359,43,0,1403.5,954.82
10199,17,654,239,0,499.53,388.72
10200,41,1334,199,0,1977.36,1759.85
10201,17,725,175,0,499.53,388.72
10202,38,2232,35,1,363.01,290.41
10203,69,186,202,1,1777.8,820.78
10204,35,1702,339,0,1240.31,795.1
10205,54,3217,43,0,478.16,298.72
10206,47,2491,331,1,175.89,131.92
10207,70,1556,6,0,795.34,101.58
10208,68,1788,248,0,1775.81,1580.47
10209,4,2548,74,1,1198.46,381.1
10210,87,32,68,0,202.62,151.96
10211,99,2673,78,1,1280.28,829.51
10212,66,2446,122,0,1873.97,863.95
10213,99,258,328,0,1280.28,829.51
10214,17,1844,126,0,499.53,388.72
10215,47,1524,175,0,175.89,131.92
10216,20,261,229,0,360.4,270.3
10217,28,3031,147,0,2083.94,675.03
10218,32,1457,233,1,1151.96,649.49
10219,103,2458,74,0,543.39,407.54
10220,57,1327,178,0,441.49,84.99
10221,30,921,339,0,1894.19,598.76
10222,40,2839,215,0,1458.17,874.9
10223,55,2965,172,1,1024.66,614.8
10224,100,25,130,0,1061.56,733.58
10225,13,1358,149,0,1057.51,154.4
10226,28,529,172,1,2083.94,675.03
10227,103,520,345,0,543.39,407.54
10228,81,3256,328,0,742.54,667.4
10229,53,1180,325,0,752.64,205.36
10230,66,3021,16,0,1873.97,863.95
10231,21,1709,86,0,642.31,513.85
10232,28,2134,23,0,2083.94,675.03
10233,87,1468,129,0,202.62,151.96
10234,50,1011,102,0,958.74,748.9
10235,99,1196,326,1,1280.28,829.51
10236,47,3385,117,0,175.89,131.92
10237,9,1376,230,1,1071.23,380.74
10238,94,2663,331,1,1483.2,99.59
10239,63,962,348,1,1812.75,582.48
10240,44,1668,149,0,1129.13,677.48
10241,43,1370,104,0,1216.14,1082.36
10242,63,2993,82,0,1812.75,582.48
10243,56,3078,162,0,1945.43,333.18
10244,93,2321,66,1,2005.66,1203.4
10245,58,899,123,1,533.51,400.13
10246,63,2813,32,1,1812.75,582.48
10247,65,3176,364,0,358.39,215.03
10248,29,2329,264,0,1289.85,74.51
10249,25,1165,329,0,1415.01,1259.36
10250,27,10,298,1,1769.64,108.76
10251,82,2464,135,0,230.91,173.18
10252,30,963,335,1,1894.19,598.76
10253,64,441,338,0,945.04,507.58
10254,72,1133,214,2,1172.78,1043.77
10255,61,2659,254,1,495.72,297.43
10256,39,1406,174,1,100.35,75.26
10257,33,580,37,0,235.63,125.07
10258,10,194,293,0,1231.15,161.6
10259,81,2474,132,1,742.54,667.4
10260,22,709,308,0,1403.5,954.82
10261,5,3256,157,0,1765.3,709.48
10262,62,1557,245,1,1992.93,762.63
10263,98,1825,53,1,1636.9,44.71
10264,83,2826,40,0,688.63,612.88
10265,16,892,54,1,1311.44,1167.18
10266,48,382,8,0,1073.07,933.84
10267,48,2365,193,1,1073.07,933.84
10268,31,3231,94,0,1163.89,589.27
10269,42,696,32,1,12.01,7.21
10270,87,923,238,0,202.62,151.96
10271,95,828,325,0,590.26,525.33
10272,39,1942,154,0,100.35,75.26
10273,31,1494,146,1,1163.89,589.27
10274,69,189,153,0,1777.8,820.78
10275,65,3056,4,1,358.39,215.03
10276,36,1404,27,1,1635.3,993.66
10277,17,47,71,0,499.53,388.72
10278,15,3367,330,0,1555.58,818.01
10279,99,1113,105,1,1280.28,829.51
10280,69,1772,191,1,1777.8,820.78
10281,22,1568,116,1,1403.5,954.82
10282,16,2607,209,1,1311.44,1167.18
10283,98,2340,119,1,1636.9,44.71
10284,91,2814,31,0,586.45,521.94
10285,52,2405,71,1,290.62,215.14
10286,26,2512,217,0,1842.92,1105.75
10287,100,2579,54,1,1061.56,733.58
10288,15,2254,323,0,1555.58,818.01
10289,55,1741,254,1,1024.66,614.8
10290,48,2580,157,0,1073.07,933.84
10291,29,1942,270,1,1289.85,74.51
10292,26,2459,16,1,1842.92,1105.75
10293,94,798,311,1,1483.2,99.59
10294,3,2553,70,0,1793.43,248.82
10295,18,2787,245,0,1362.99,57.74
10296,51,2397,141,1,792.9,594.68
10297,32,2013,222,0,1151.96,649.49
10298,79,331,203,1,416.98,312.74
10299,58,2822,281,2,533.51,400.13
10300,11,1606,260,0,574.64,459.71
10301,9,2790,299,1,1071.23,380.74
10302,16,3,62,0,1311.44,1167.18
10303,32,2060,188,0,1151.96,649.49
10304,69,2281,206,0,1777.8,820.78
10305,18,1471,147,0,1362.99,57.74
10306,55,2203,156,0,1024.66,614.8
10307,82,264,250,0,230.91,173.18
10308,69,1888,17,0,1777.8,820.78
10309,63,2204,58,1,1812.75,582.48
10310,32,148,359,1,1151.96,649.49
10311,98,2936,223,1,1636.9,44.71
10312,77,511,139,1,1890.39,260.14
10313,2,706,179,1,2091.47,388.92
10314,78,2463,132,1,980.37,234.43
10315,74,1547,185,1,1807.45,778.69
10316,61,673,317,1,495.72,297.43
10317,42,2995,211,1,12.01,7.21
10318,16,719,17,0,1311.44,1167.18
10319,7,938,339,0,60.34,45.26
10320,103,786,52,0,543.39,407.54
10321,5,532,138,1,1765.3,709.48
10322,45,359,132,1,183.86,137.9
10323,18,2446,194,0,1362.99,57.74
10324,78,3346,93,0,980.37,234.43
10325,25,3013,196,0,1415.01,1259.36
10326,81,1016,134,0,742.54,667.4
10327,99,813,229,1,1280.28,829.51
10328,2,720,123,0,2091.47,388.92
10329,5,2543,203,1,1765.3,709.48
10330,85,1807,344,1,1466.68,363.25
10331,83,310,148,1,688.63,612.88
10332,82,389,320,0,230.91,173.18
10333,57,2786,214,1,441.49,84.99
10334,24,2206,45,1,544.05,376.84
10335,31,2968,196,1,1163.89,589.27
10336,97,2136,121,0,1577.53,826.51
10337,99,3131,92,0,1280.28,829.51
10338,40,3047,98,1,1458.17,874.9
10339,27,2022,241,1,1769.64,108.76
10340,29,3220,329,0,1289.85,74.51
10341,103,2716,25,1,543.39,407.54
10342,55,1181,139,0,1024.66,614.8
10343,85,868,174,1,1466.68,363.25
10344,46,2283,79,1,912.52,141.4
10345,66,931,219,0,1873.97,863.95
10346,67,793,248,0,1810.0,1610.9
10347,42,3165,63,0,12.01,7.21
10348,38,3104,354,1,363.01,290.41
10349,5,3149,267,0,1765.3,709.48
10350,76,892,164,0,1274.93,764.96
10351,11,2564,263,0,574.64,459.71
10352,55,2474,15,0,1024.66,614.8
10353,49,949,265,0,1179.0,707.4
10354,79,3245,178,1,416.98,312.74
10355,90,577,31,0,774.53,464.72
10356,14,1197,239,0,1661.92,1479.11
10357,32,1798,322,1,1151.96,649.49
10358,76,1440,166,0,1274.93,764.96
10359,82,2881,276,1,230.91,173.18
10360,67,2936,190,1,1810.0,1610.9
10361,79,590,110,0,416.98,312.74
10362,41,1575,183,0,1977.36,1759.85
10363,85,2819,200,0,1466.68,363.25
10364,17,843,330,1,499.53,388.72
10365,64,3400,104,1,945.04,507.58
10366,25,3243,209,1,1415.01,1259.36
10367,52,970,35,1,290.62,215.14
10368,93,1442,238,2,2005.66,1203.4
10369,15,1989,292,0,1555.58,818.01
10370,45,2611,240,0,183.86,137.9
10371,58,3039,158,1,533.51,400.13
10372,50,84,79,0,958.74,748.9
10373,7,275,290,2,60.34,45.26
10374,31,3435,128,0,1163.89,589.27
10375,21,2656,296,0,642.31,513.85
10376,64,1803,149,1,945.04,507.58
10377,4,2695,203,0,1198.46,381.1
10378,38,1405,51,0,363.01,290.41
10379,100,1977,267,1,1061.56,733.58
10380,57,1947,208,1,441.49,84.99
10381,80,2593,349,1,1386.84,1234.29
10382,83,3463,195,1,688.63,612.88
10383,47,2060,312,0,175.89,131.92
10384,33,128,83,1,235.63,125.07
10385,91,2776,55,1,586.45,521.94
10386,12,234,227,0,71.16,56.93
10387,98,3273,8,0,1636.9,44.71
10388,79,567,288,1,416.98,312.74
10389,22,2087,321,1,1403.5,954.82
10390,99,1957,212,1,1280.28,829.51
10391,89,614,341,0,1228.07,400.91
10392,2,3324,243,1,2091.47,388.92
10393,82,1295,299,0,230.91,173.18
10394,6,257,333,0,1538.99,829.65
10395,97,440,286,1,1577.53,826.51
10396,74,3352,171,1,1807.45,778.69
10397,58,2835,110,0,533.51,400.13
10398,74,859,199,1,1807.45,778.69
10399,97,1531,86,1,1577.53,826.51
10400,98,1214,164,0,1636.9,44.71
10401,22,1435,192,0,1403.5,954.82
10402,39,2348,69,1,100.35,75.26
10403,49,2237,264,1,1179.0,707.4
10404,25,3341,218,1,1415.01,1259.36
10405,71,1534,55,1,575.27,431.45
10406,20,156,237,1,360.4,270.3
10407,54,2535,170,1,478.16,298.72
10408,49,1046,147,1,1179.0,707.4
10409,49,1519,62,0,1179.0,707.4
10410,11,1656,74,1,574.64,459.71
10411,7,395,359,0,60.34,45.26
10412,28,1486,319,0,2083.94,675.03
10413,82,662,79,0,230.91,173.18
10414,2,1282,143,0,2091.47,388.92
10415,47,2493,141,1,175.89,131.92
10416,81,1296,154,0,742.54,667.4
10417,15,3467,172,0,1555.58,818.01
10418,73,118,31,0,1065.03,230.09
10419,1,994,178,0,71.49,53.62
10420,13,3014,171,0,1057.51,154.4
10421,91,1294,35,0,586.45,521.94
10422,64,263,55,1,945.04,507.58
10423,99,411,89,0,1280.28,829.51
10424,40,3267,305,1,1458.17,874.9
10425,69,1602,142,0,1777.8,820.78
10426,9,87,297,1,1071.23,380.74
10427,77,3022,261,0,1890.39,260.14
10428,74,1806,168,0,1807.45,778.69
10429,69,1274,47,0,1777.8,820.78
10430,67,1791,25,1,1810.0,1610.9
10431,11,2004,11,0,574.64,459.71
10432,85,3462,198,1,1466.68,363.25
10433,31,943,284,0,1163.89,589.27
10434,42,579,202,1,12.01,7.21
10435,80,3468,336,0,1386.84,1234.29
10436,58,1241,3,1,533.51,400.13
10437,1,3122,205,2,71.49,53.62
10438,4,3456,235,0,1198.46,381.1
10439,96,2128,59,0,1703.52,1516.13
10440,104,3251,333,1,1227.34,770.89
10441,73,2791,240,0,1065.03,230.09
10442,67,603,141,1,1810.0,1610.9
10443,92,2718,11,0,1762.96,950.52
10444,84,11,116,0,748.17,448.9
10445,31,2750,48,1,1163.89,589.27
10446,2,1123,213,0,2091.47,388.92
10447,66,874,70,1,1873.97,863.95
10448,8,1080,165,1,1292.84,13.44
10449,22,1233,172,1,1403.5,954.82
10450,91,2181,217,0,586.45,521.94
10451,12,902,25,1,71.16,56.93
10452,25,797,311,1,1415.01,1259.36
10453,10,165,59,0,1231.15,161.6
10454,53,240,201,1,752.64,205.36
10455,41,217,323,2,1977.36,1759.85
10456,11,2656,71,1,574.64,459.71
10457,61,310,203,0,495.72,297.43
10458,45,2855,343,0,183.86,137.9
10459,59,1847,39,1,569.56,528.43
10460,28,1233,8,1,2083.94,675.03
10461,14,2962,355,1,1661.92,1479.11
10462,90,3394,174,0,774.53,464.72
10463,32,935,68,1,1151.96,649.49
10464,31,230,244,0,1163.89,589.27
10465,43,2148,364,1,1216.14,1082.36
10466,53,2520,213,0,752.64,205.36
10467,70,1300,180,1,795.34,101.58
10468,35,173,275,1,1240.31,795.1
10469,77,1383,251,0,1890.39,260.14
10470,83,534,350,1,688.63,612.88
10471,48,398,237,0,1073.07,933.84
10472,8,2883,79,0,1292.84,13.44
10473,46,395,167,0,912.52,141.4
10474,57,507,337,1,441.49,84.99
10475,8,3365,228,1,1292.84,13.44
10476,85,2695,361,0,1466.68,363.25
10477,27,973,227,1,1769.64,108.76
10478,58,508,145,2,533.51,400.13
10479,36,2201,242,0,1635.3,993.66
10480,5,2468,10,1,1765.3,709.48
10481,6,703,271,0,1538.99,829.65
10482,95,2036,333,0,590.26,525.33
10483,99,935,72,0,1280.28,829.51
10484,16,1347,203,1,1311.44,1167.18
10485,11,1956,98,1,574.64,459.71
10486,79,43,230,0,416.98,312.74
10487,34,695,164,1,642.7,211.37
10488,5,2588,190,1,1765.3,709.48
10489,91,2799,242,1,586.45,521.94
10490,4,799,91,1,1198.46,381.1
10491,1,2512,152,0,71.49,53.62
10492,2,2294,107,1,2091.47,388.92
10493,5,3497,38,0,1765.3,709.48
10494,90,3113,235,1,774.53,464.72
10495,22,2360,117,1,1403.5,954.82
10496,34,3389,16,1,642.7,211.37
10497,74,3420,145,1,1807.45,778.69
10498,61,475,223,0,495.72,297.43
10499,103,701,180,0,543.39,407.54
10500,49,2118,302,1,1179.0,707.4
10501,59,1274,70,2,569.56,528.43
10502,28,3122,41,1,2083.94,675.03
10503,4,1852,29,1,1198.46,381.1
10504,60,2133,171,1,1148.64,689.18
10505,46,361,81,0,912.52,141.4
10506,87,242,212,1,202.62,151.96
10507,59,3055,79,1,569.56,528.43
